1.56795,1.1442,1.3839,10.542,0.991408,0.94063,0.980649,0.992342,1.567742,1.144988,1.401153,10.647994,
1.53572,1.14903,1.38506,10.4206,0.991408,0.94063,0.980649,0.992342,1.557899,1.144988,1.401153,10.668782,
1.54519,1.14942,1.3993,10.4426,0.991408,0.94063,0.980649,0.992342,1.561768,1.15349,1.406334,10.523626,
1.54745,1.13777,1.39532,10.6094,0.991408,0.94063,0.980649,0.992342,1.564749,1.149704,1.402392,10.593715,
1.54745,1.14153,1.39381,10.6711,0.991408,0.94063,0.980649,0.992342,1.558798,1.148686,1.400458,10.640481,
1.55166,1.14536,1.3967,10.648,0.991408,0.94063,0.980649,0.992342,1.558446,1.150726,1.403186,10.670652,
1.56774,1.14499,1.40115,10.648,0.991408,0.94063,0.980649,0.992342,1.547389,1.163,1.414846,10.69195,
1.5579,1.14499,1.40115,10.6688,0.991408,0.94063,0.980649,0.992342,1.540357,1.163986,1.4157,10.706521,
1.56177,1.15349,1.40633,10.5236,0.991408,0.94063,0.980649,0.992342,1.542401,1.164237,1.41538,10.632263,
1.56475,1.1497,1.40239,10.5937,0.991408,0.94063,0.980649,0.992342,1.538746,1.166344,1.415706,10.653112,
1.5588,1.14869,1.40046,10.6405,0.991408,0.94063,0.980649,0.992342,1.555984,1.159011,1.420287,10.63624,
1.55845,1.15073,1.40319,10.6707,0.991408,0.94063,0.980649,0.992342,1.554896,1.158405,1.424793,10.537145,
1.54739,1.163,1.41485,10.692,0.991408,0.94063,0.980649,0.992342,1.562549,1.148535,1.422186,10.590029,
1.54036,1.16399,1.4157,10.7065,0.991408,0.94063,0.980649,0.992342,1.567509,1.162009,1.438881,10.574845,
1.5424,1.16424,1.41538,10.6323,0.991408,0.94063,0.980649,0.992342,1.558798,1.16146,1.442508,10.543454,
1.53875,1.16634,1.41571,10.6531,0.991408,0.94063,0.980649,0.992342,1.575821,1.156505,1.442498,10.412976,
1.55598,1.15901,1.42029,10.6362,0.991408,0.94063,0.980649,0.992342,1.573391,1.147056,1.415147,10.420096,
1.5549,1.1584,1.42479,10.5371,0.991408,0.94063,0.980649,0.992342,1.579804,1.142957,1.414765,10.414756,
1.56255,1.14854,1.42219,10.59,0.991408,0.94063,0.980649,0.992342,1.580753,1.141241,1.406262,10.510408,
1.56751,1.16201,1.43888,10.5748,0.991408,0.94063,0.980649,0.992342,1.582053,1.145287,1.41473,10.439343,
1.5588,1.16146,1.44251,10.5435,0.991408,0.94063,0.980649,0.992342,1.578059,1.140508,1.411965,10.441346,
1.57582,1.1565,1.4425,10.413,0.991408,0.94063,0.980649,0.992342,1.569982,1.140513,1.41098,10.435856,
1.57339,1.14706,1.41515,10.4201,0.991408,0.94063,0.980649,0.992342,1.580403,1.140012,1.411049,10.479888,
1.5798,1.14296,1.41477,10.4148,0.991408,0.94063,0.980649,0.992342,1.579105,1.145465,1.416087,10.43567,
1.58075,1.14124,1.40626,10.5104,0.991408,0.94063,0.980649,0.992342,1.593194,1.142806,1.411822,10.443667,
1.58205,1.14529,1.41473,10.4393,0.991408,0.94063,0.980649,0.992342,1.594553,1.145713,1.424354,10.459204,
1.57806,1.14051,1.41196,10.4413,0.991408,0.94063,0.980649,0.992342,1.595456,1.146351,1.412036,10.488473,
1.56998,1.14051,1.41098,10.4359,0.991408,0.94063,0.980649,0.992342,1.598542,1.149075,1.408415,10.477808,
1.5804,1.14001,1.41105,10.4799,0.991408,0.94063,0.980649,0.992342,1.600768,1.149322,1.407655,10.469492,
1.57911,1.14547,1.41609,10.4357,0.991408,0.94063,0.980649,0.992342,1.590508,1.148058,1.407655,10.489355,
1.59319,1.14281,1.41182,10.4437,0.991408,0.94063,0.980649,0.992342,1.60971,1.148553,1.407612,10.441461,
1.59455,1.14571,1.42435,10.4592,0.991408,0.94063,0.980649,0.992342,1.612513,1.149544,1.407876,10.208296,
1.59546,1.14635,1.41204,10.4885,0.991408,0.94063,0.980649,0.992342,1.613424,1.149889,1.408554,10.271708,
1.59854,1.14908,1.40842,10.4778,0.991408,0.94063,0.980649,0.992342,1.612851,1.133847,1.382644,10.303485,
1.60077,1.14932,1.40766,10.4695,0.991408,0.94063,0.980649,0.992342,1.613372,1.138966,1.391341,10.272249,
1.59051,1.14806,1.40766,10.4894,0.991408,0.94063,0.980649,0.992342,1.594515,1.140432,1.392869,10.445597,
1.60971,1.14855,1.40761,10.4415,0.991408,0.94063,0.980649,0.992342,1.595329,1.138786,1.392374,10.564458,
1.61251,1.14954,1.40788,10.2083,0.991408,0.94063,0.980649,0.992342,1.599744,1.15811,1.409925,10.549431,
1.61342,1.14989,1.40855,10.2717,0.991408,0.94063,0.980649,0.992342,1.602102,1.165048,1.419214,10.523116,
1.61285,1.13385,1.38264,10.3035,0.991408,0.94063,0.980649,0.992342,1.601845,1.160602,1.411212,10.577077,
1.61337,1.13897,1.39134,10.2722,0.991408,0.94063,0.980649,0.992342,1.603348,1.16119,1.409838,10.578587,
1.59451,1.14043,1.39287,10.4456,0.991408,0.94063,0.980649,0.992342,1.602089,1.165481,1.423644,10.543054,
1.59533,1.13879,1.39237,10.5645,0.991408,0.94063,0.980649,0.992342,1.607355,1.16515,1.398956,10.532967,
1.59974,1.15811,1.40993,10.5494,0.991408,0.94063,0.980649,0.992342,1.595825,1.162684,1.418257,10.534928,
1.6021,1.16505,1.41921,10.5231,0.991408,0.94063,0.980649,0.992342,1.593473,1.165328,1.445084,10.62167,
1.60185,1.1606,1.41121,10.5771,0.991408,0.94063,0.980649,0.992342,1.608286,1.165879,1.441637,10.64217,
1.60335,1.16119,1.40984,10.5786,0.991408,0.94063,0.980649,0.992342,1.607846,1.173267,1.446137,10.609701,
1.60209,1.16548,1.42364,10.5431,0.991408,0.94063,0.980649,0.992342,1.607846,1.171251,1.443113,10.631401,
1.60736,1.16515,1.39896,10.533,0.991408,0.94063,0.980649,0.992342,1.589193,1.166795,1.44096,10.632688,
1.59583,1.16268,1.41826,10.5349,0.991408,0.94063,0.980649,0.992342,1.580903,1.166878,1.440759,10.65683,
1.59347,1.16533,1.44508,10.6217,0.991408,0.94063,0.980649,0.992342,1.577163,1.169515,1.440759,10.664295,
1.60829,1.16588,1.44164,10.6422,0.991408,0.94063,0.980649,0.992342,1.579704,1.167151,1.442447,10.692974,
1.60785,1.17327,1.44614,10.6097,0.991408,0.94063,0.980649,0.992342,1.578208,1.169473,1.452059,10.705812,
1.60785,1.17125,1.44311,10.6314,0.991408,0.94063,0.980649,0.992342,1.578158,1.167668,1.446574,10.706564,
1.58919,1.1668,1.44096,10.6327,0.991408,0.94063,0.980649,0.992342,1.578906,1.168207,1.448336,10.699598,
1.5809,1.16688,1.44076,10.6568,0.991408,0.94063,0.980649,0.992342,1.565693,1.168,1.446112,10.718402,
1.57716,1.16952,1.44076,10.6643,0.991408,0.94063,0.980649,0.992342,1.564798,1.167285,1.448118,10.664558,
1.5797,1.16715,1.44245,10.693,0.991408,0.94063,0.980649,0.992342,1.55212,1.15772,1.448567,10.680061,
1.57821,1.16947,1.45206,10.7058,0.991408,0.94063,0.980649,0.992342,1.550147,1.159813,1.433658,10.731359,
1.57816,1.16767,1.44657,10.7066,0.991408,0.94063,0.980649,0.992342,1.547185,1.162429,1.431415,10.769369,
1.57891,1.16821,1.44834,10.6996,0.991408,0.94063,0.980649,0.992342,1.546527,1.162393,1.428106,10.829833,
1.56569,1.168,1.44611,10.7184,0.991408,0.94063,0.980649,0.992342,1.546527,1.167568,1.425515,10.831568,
1.5648,1.16728,1.44812,10.6646,0.991408,0.94063,0.980649,0.992342,1.553302,1.167814,1.437505,10.831568,
1.55212,1.15772,1.44857,10.6801,0.991408,0.94063,0.980649,0.992342,1.561622,1.167814,1.439554,10.795446,
1.55015,1.15981,1.43366,10.7314,0.991408,0.94063,0.980649,0.992342,1.570007,1.164976,1.440126,10.753326,
1.54719,1.16243,1.43142,10.7694,0.991408,0.94063,0.980649,0.992342,1.569908,1.170576,1.432253,10.616557,
1.54653,1.16239,1.42811,10.8298,0.991408,0.94063,0.980649,0.992342,1.558895,1.167316,1.436067,10.614619,
1.54653,1.16757,1.42552,10.8316,0.991408,0.94063,0.980649,0.992342,1.560014,1.164354,1.43081,10.557149,
1.5533,1.16781,1.43751,10.8316,0.991408,0.94063,0.980649,0.992342,1.559235,1.165056,1.435838,10.530093,
1.56162,1.16781,1.43955,10.7954,0.991408,0.94063,0.980649,0.992342,1.568652,1.163786,1.437613,10.554776,
1.57001,1.16498,1.44013,10.7533,0.991408,0.94063,0.980649,0.992342,1.557002,1.16492,1.435774,10.539475,
1.56991,1.17058,1.43225,10.6166,0.991408,0.94063,0.980649,0.992342,1.568381,1.16521,1.43576,10.523775,
1.55889,1.16732,1.43607,10.6146,0.991408,0.94063,0.980649,0.992342,1.562988,1.16347,1.440289,10.572491,
1.56001,1.16435,1.43081,10.5571,0.991408,0.94063,0.980649,0.992342,1.565068,1.17144,1.444275,10.620006,
1.55923,1.16506,1.43584,10.5301,0.991408,0.94063,0.980649,0.992342,1.563942,1.173038,1.450988,10.546991,
1.56865,1.16379,1.43761,10.5548,0.991408,0.94063,0.980649,0.992342,1.566342,1.170561,1.449297,10.539247,
1.557,1.16492,1.43577,10.5395,0.991408,0.94063,0.980649,0.992342,1.559381,1.17,1.44642,10.536002,
1.56838,1.16521,1.43576,10.5238,0.991408,0.94063,0.980649,0.992342,1.553036,1.170183,1.446803,10.712201,
1.56299,1.16347,1.44029,10.5725,0.991408,0.94063,0.980649,0.992342,1.544926,1.180857,1.446799,10.786675,
1.56507,1.17144,1.44428,10.62,0.991408,0.94063,0.980649,0.992342,1.548851,1.186209,1.459394,10.82221,
1.56394,1.17304,1.45099,10.547,0.991408,0.94063,0.980649,0.992342,1.551687,1.190489,1.463131,10.798882,
1.56634,1.17056,1.4493,10.5392,0.991408,0.94063,0.980649,0.992342,1.554678,1.190354,1.472191,10.749465,
1.55938,1.17,1.44642,10.536,0.991408,0.94063,0.980649,0.992342,1.554678,1.190361,1.456322,10.76117,
1.55304,1.17018,1.4468,10.7122,0.991408,0.94063,0.980649,0.992342,1.552494,1.191505,1.45362,10.76117,
1.54493,1.18086,1.4468,10.7867,0.991408,0.94063,0.980649,0.992342,1.567152,1.191505,1.455645,10.724937,
1.54885,1.18621,1.45939,10.8222,0.991408,0.94063,0.980649,0.992342,1.567496,1.1923,1.455645,10.748018,
1.55169,1.19049,1.46313,10.7989,0.991408,0.94063,0.980649,0.992342,1.566551,1.198872,1.454221,10.821995,
1.55468,1.19035,1.47219,10.7495,0.991408,0.94063,0.980649,0.992342,1.5615,1.202348,1.458173,10.771605,
1.55468,1.19036,1.45632,10.7612,0.991408,0.94063,0.980649,0.992342,1.561353,1.201075,1.471409,10.7617,
1.55249,1.19151,1.45362,10.7612,0.991408,0.94063,0.980649,0.992342,1.559235,1.197389,1.467655,10.760535,
1.56715,1.19151,1.45565,10.7249,0.991408,0.94063,0.980649,0.992342,1.563795,1.197261,1.464687,10.728163,
1.5675,1.1923,1.45565,10.748,0.991408,0.94063,0.980649,0.992342,1.566502,1.195513,1.461302,10.742333,
1.56655,1.19887,1.45422,10.822,0.991408,0.94063,0.980649,0.992342,1.548036,1.196116,1.461284,10.737901,
1.5615,1.20235,1.45817,10.7716,0.991408,0.94063,0.980649,0.992342,1.537492,1.198327,1.462774,10.713335,
1.56135,1.20107,1.47141,10.7617,0.991408,0.94063,0.980649,0.992342,1.554291,1.19708,1.463426,10.644332,
1.55923,1.19739,1.46765,10.7605,0.991408,0.94063,0.980649,0.992342,1.552337,1.190126,1.460262,10.678604,
1.5638,1.19726,1.46469,10.7282,0.991408,0.94063,0.980649,0.992342,1.552337,1.196851,1.450224,10.719043,
1.5665,1.19551,1.4613,10.7423,0.991408,0.94063,0.980649,0.992342,1.549691,1.197892,1.455283,10.719043,
1.54804,1.19612,1.46128,10.7379,0.991408,0.94063,0.980649,0.992342,1.56519,1.197892,1.456403,10.703715,
1.53749,1.19833,1.46277,10.7133,0.991408,0.94063,0.980649,0.992342,1.563282,1.19912,1.456403,10.67444,
1.55429,1.19708,1.46343,10.6443,0.991408,0.94063,0.980649,0.992342,1.548899,1.198654,1.457174,10.70973,
1.55234,1.19013,1.46026,10.6786,0.991408,0.94063,0.980649,0.992342,1.542924,1.208667,1.459383,10.728137,
1.55234,1.19685,1.45022,10.719,0.991408,0.94063,0.980649,0.992342,1.542948,1.210666,1.472611,10.69231,
1.54969,1.19789,1.45528,10.719,0.991408,0.94063,0.980649,0.992342,1.542948,1.21263,1.475032,10.698647,
1.56519,1.19789,1.4564,10.7037,0.991408,0.94063,0.980649,0.992342,1.543639,1.212726,1.474573,10.709756,
1.56328,1.19912,1.4564,10.6744,0.991408,0.94063,0.980649,0.992342,1.549283,1.213066,1.473346,10.676392,
1.5489,1.19865,1.45717,10.7097,0.991408,0.94063,0.980649,0.992342,1.531792,1.211077,1.473346,10.646361,
1.54292,1.20867,1.45938,10.7281,0.991408,0.94063,0.980649,0.992342,1.533037,1.211818,1.469637,10.63937,
1.54295,1.21067,1.47261,10.6923,0.991408,0.94063,0.980649,0.992342,1.52952,1.20768,1.471509,10.614932,
1.54295,1.21263,1.47503,10.6986,0.991408,0.94063,0.980649,0.992342,1.529953,1.195922,1.463566,10.73264,
1.54364,1.21273,1.47457,10.7098,0.991408,0.94063,0.980649,0.992342,1.531745,1.206409,1.447754,10.733536,
1.54928,1.21307,1.47335,10.6764,0.991408,0.94063,0.980649,0.992342,1.53232,1.20649,1.457648,10.709504,
1.53179,1.21108,1.47335,10.6464,0.991408,0.94063,0.980649,0.992342,1.535202,1.208103,1.462539,10.703105,
1.53304,1.21182,1.46964,10.6394,0.991408,0.94063,0.980649,0.992342,1.540832,1.210028,1.457168,10.628496,
1.52952,1.20768,1.47151,10.6149,0.991408,0.94063,0.980649,0.992342,1.548299,1.205026,1.453621,10.579045,
1.52995,1.19592,1.46357,10.7326,0.991408,0.94063,0.980649,0.992342,1.55335,1.202126,1.445817,10.470838,
1.53174,1.20641,1.44775,10.7335,0.991408,0.94063,0.980649,0.992342,1.55405,1.197857,1.449804,10.542274,
1.53232,1.20649,1.45765,10.7095,0.991408,0.94063,0.980649,0.992342,1.557293,1.200739,1.454404,10.536458,
1.5352,1.2081,1.46254,10.7031,0.991408,0.94063,0.980649,0.992342,1.558579,1.200317,1.454402,10.558445,
1.54083,1.21003,1.45717,10.6285,0.991408,0.94063,0.980649,0.992342,1.559783,1.202822,1.444335,10.493134,
1.5483,1.20503,1.45362,10.579,0.991408,0.94063,0.980649,0.992342,1.556396,1.195617,1.449256,10.557544,
1.55335,1.20213,1.44582,10.4708,0.991408,0.94063,0.980649,0.992342,1.571487,1.199676,1.449689,10.614932,
1.55405,1.19786,1.4498,10.5423,0.991408,0.94063,0.980649,0.992342,1.570771,1.20023,1.441431,10.615394,
1.55729,1.20074,1.4544,10.5365,0.991408,0.94063,0.980649,0.992342,1.571759,1.194456,1.438198,10.625952,
1.55858,1.20032,1.4544,10.5584,0.991408,0.94063,0.980649,0.992342,1.573341,1.192247,1.434607,10.61723,
1.55978,1.20282,1.44433,10.4931,0.991408,0.94063,0.980649,0.992342,1.568308,1.19155,1.434604,10.60904,
1.5564,1.19562,1.44926,10.5575,0.991408,0.94063,0.980649,0.992342,1.575548,1.190123,1.441118,10.610307,
1.57149,1.19968,1.44969,10.6149,0.991408,0.94063,0.980649,0.992342,1.585439,1.197277,1.45319,10.745707,
1.57077,1.20023,1.44143,10.6154,0.991408,0.94063,0.980649,0.992342,1.582304,1.205451,1.446143,10.650981,
1.57176,1.19446,1.4382,10.626,0.991408,0.94063,0.980649,0.992342,1.578034,1.200812,1.448013,10.65759,
1.57334,1.19225,1.43461,10.6172,0.991408,0.94063,0.980649,0.992342,1.577859,1.201839,1.45258,10.598548,
1.56831,1.19155,1.4346,10.609,0.991408,0.94063,0.980649,0.992342,1.581903,1.203061,1.453761,10.535052,
1.57555,1.19012,1.44112,10.6103,0.991408,0.94063,0.980649,0.992342,1.581528,1.203733,1.453753,10.564423,
1.58544,1.19728,1.45319,10.7457,0.991408,0.94063,0.980649,0.992342,1.588537,1.202974,1.45548,10.626285,
1.5823,1.20545,1.44614,10.651,0.991408,0.94063,0.980649,0.992342,1.581778,1.206389,1.45043,10.593319,
1.57803,1.20081,1.44801,10.6576,0.991408,0.94063,0.980649,0.992342,1.583958,1.199504,1.443531,10.516292,
1.57786,1.20184,1.45258,10.5985,0.991408,0.94063,0.980649,0.992342,1.575548,1.194242,1.442225,10.488493,
1.5819,1.20306,1.45376,10.5351,0.991408,0.94063,0.980649,0.992342,1.574258,1.192007,1.445407,10.515393,
1.58153,1.20373,1.45375,10.5644,0.991408,0.94063,0.980649,0.992342,1.575548,1.194265,1.444145,10.486446,
1.58854,1.20297,1.45548,10.6263,0.991408,0.94063,0.980649,0.992342,1.578407,1.192847,1.444147,10.493934,
1.58178,1.20639,1.45043,10.5933,0.991408,0.94063,0.980649,0.992342,1.56912,1.193966,1.443927,10.494247,
1.58396,1.1995,1.44353,10.5163,0.991408,0.94063,0.980649,0.992342,1.570697,1.194316,1.441142,10.491291,
1.57555,1.19424,1.44223,10.4885,0.991408,0.94063,0.980649,0.992342,1.57679,1.192845,1.448638,10.535027,
1.57426,1.19201,1.44541,10.5154,0.991408,0.94063,0.980649,0.992342,1.581303,1.200484,1.455582,10.635446,
1.57555,1.19426,1.44415,10.4864,0.991408,0.94063,0.980649,0.992342,1.583255,1.208609,1.451636,10.629517,
1.57841,1.19285,1.44415,10.4939,0.991408,0.94063,0.980649,0.992342,1.583155,1.202264,1.455012,10.647551,
1.56912,1.19397,1.44393,10.4942,0.991408,0.94063,0.980649,0.992342,1.585867,1.204097,1.455015,10.646561,
1.5707,1.19432,1.44114,10.4913,0.991408,0.94063,0.980649,0.992342,1.579529,1.204306,1.443726,10.538053,
1.57679,1.19284,1.44864,10.535,0.991408,0.94063,0.980649,0.992342,1.567152,1.196156,1.439172,10.496904,
1.5813,1.20048,1.45558,10.6354,0.991408,0.94063,0.980649,0.992342,1.569859,1.191281,1.42813,10.443959,
1.58326,1.20861,1.45164,10.6295,0.991408,0.94063,0.980649,0.992342,1.586546,1.183387,1.422009,10.434082,
1.58316,1.20226,1.45501,10.6476,0.991408,0.94063,0.980649,0.992342,1.587352,1.179435,1.420006,10.407266,
1.58587,1.2041,1.45501,10.6466,0.991408,0.94063,0.980649,0.992342,1.584535,1.178391,1.422363,10.405251,
1.57953,1.20431,1.44373,10.5381,0.991408,0.94063,0.980649,0.992342,1.588941,1.180101,1.423705,10.435303,
1.56715,1.19616,1.43917,10.4969,0.991408,0.94063,0.980649,0.992342,1.594896,1.181264,1.423485,10.423771,
1.56986,1.19128,1.42813,10.444,0.991408,0.94063,0.980649,0.992342,1.595405,1.180837,1.438325,10.503668,
1.58655,1.18339,1.42201,10.4341,0.991408,0.94063,0.980649,0.992342,1.584359,1.193206,1.444161,10.560976,
1.58735,1.17944,1.42001,10.4073,0.991408,0.94063,0.980649,0.992342,1.583255,1.196795,1.448184,10.592249,
1.58454,1.17839,1.42236,10.4053,0.991408,0.94063,0.980649,0.992342,1.583356,1.20099,1.447855,10.572822,
1.58894,1.1801,1.42371,10.4353,0.991408,0.94063,0.980649,0.992342,1.586546,1.199253,1.447852,10.575233,
1.5949,1.18126,1.42348,10.4238,0.991408,0.94063,0.980649,0.992342,1.571438,1.199249,1.445756,10.61669,
1.59541,1.18084,1.43833,10.5037,0.991408,0.94063,0.980649,0.992342,1.574803,1.198715,1.444151,10.675404,
1.58436,1.19321,1.44416,10.561,0.991408,0.94063,0.980649,0.992342,1.581803,1.198062,1.443528,10.696063,
1.58326,1.1968,1.44818,10.5922,0.991408,0.94063,0.980649,0.992342,1.568898,1.197479,1.438128,10.608978,
1.58336,1.20099,1.44785,10.5728,0.991408,0.94063,0.980649,0.992342,1.567054,1.192711,1.44301,10.663801,
1.58655,1.19925,1.44785,10.5752,0.991408,0.94063,0.980649,0.992342,1.567054,1.196665,1.441314,10.657536,
1.57144,1.19925,1.44576,10.6167,0.991408,0.94063,0.980649,0.992342,1.563233,1.194095,1.441314,10.657536,
1.5748,1.19872,1.44415,10.6754,0.991408,0.94063,0.980649,0.992342,1.57344,1.194095,1.433172,10.638112,
1.5818,1.19806,1.44353,10.6961,0.991408,0.94063,0.980649,0.992342,1.568627,1.188917,1.446999,10.645897,
1.5689,1.19748,1.43813,10.609,0.991408,0.94063,0.980649,0.992342,1.571722,1.199827,1.45669,10.735216,
1.56705,1.19271,1.44301,10.6638,0.991408,0.94063,0.980649,0.992342,1.583281,1.203608,1.449756,10.667903,
1.56705,1.19667,1.44131,10.6575,0.991408,0.94063,0.980649,0.992342,1.584359,1.201113,1.449652,10.680811,
1.56323,1.19409,1.44131,10.6575,0.991408,0.94063,0.980649,0.992342,1.584359,1.202006,1.450243,10.686028,
1.57344,1.19409,1.43317,10.6381,0.991408,0.94063,0.980649,0.992342,1.58932,1.20256,1.450243,10.683968,
1.56863,1.18892,1.447,10.6459,0.991408,0.94063,0.980649,0.992342,1.586345,1.202608,1.448029,10.666577,
1.57172,1.19983,1.45669,10.7352,0.991408,0.94063,0.980649,0.992342,1.584811,1.200064,1.445319,10.690901,
1.58328,1.20361,1.44976,10.6679,0.991408,0.94063,0.980649,0.992342,1.581153,1.199594,1.447408,10.658172,
1.58436,1.20111,1.44965,10.6808,0.991408,0.94063,0.980649,0.992342,1.586798,1.199979,1.445332,10.715804,
1.58436,1.20201,1.45024,10.686,0.991408,0.94063,0.980649,0.992342,1.58705,1.19883,1.441907,10.692479,
1.58932,1.20256,1.45024,10.684,0.991408,0.94063,0.980649,0.992342,1.586798,1.196144,1.440041,10.684653,
1.58634,1.20261,1.44803,10.6666,0.991408,0.94063,0.980649,0.992342,1.594134,1.196159,1.439956,10.682799,
1.58481,1.20006,1.44532,10.6909,0.991408,0.94063,0.980649,0.992342,1.596679,1.1957,1.441256,10.662522,
1.58115,1.19959,1.44741,10.6582,0.991408,0.94063,0.980649,0.992342,1.586169,1.196078,1.443238,10.665655,
1.5868,1.19998,1.44533,10.7158,0.991408,0.94063,0.980649,0.992342,1.591698,1.19719,1.437021,10.580062,
1.58705,1.19883,1.44191,10.6925,0.991408,0.94063,0.980649,0.992342,1.599552,1.192085,1.445898,10.635724,
1.5868,1.19614,1.44004,10.6847,0.991408,0.94063,0.980649,0.992342,1.60155,1.199599,1.443436,10.581357,
1.59413,1.19616,1.43996,10.6828,0.991408,0.94063,0.980649,0.992342,1.601281,1.199056,1.44415,10.594415,
1.59668,1.1957,1.44126,10.6625,0.991408,0.94063,0.980649,0.992342,1.602051,1.200202,1.444131,10.591033,
1.58617,1.19608,1.44324,10.6657,0.991408,0.94063,0.980649,0.992342,1.596806,1.2,1.447581,10.581512,
1.5917,1.19719,1.43702,10.5801,0.991408,0.94063,0.980649,0.992342,1.588815,1.202244,1.441118,10.529022,
1.59955,1.19209,1.4459,10.6357,0.991408,0.94063,0.980649,0.992342,1.582654,1.197285,1.455783,10.652351,
1.60155,1.1996,1.44344,10.5814,0.991408,0.94063,0.980649,0.992342,1.588991,1.209247,1.456675,10.692886,
1.60128,1.19906,1.44415,10.5944,0.991408,0.94063,0.980649,0.992342,1.582754,1.211759,1.457105,10.728711,
1.60205,1.2002,1.44413,10.591,0.991408,0.94063,0.980649,0.992342,1.582754,1.213354,1.450753,10.686599,
1.59681,1.2,1.44758,10.5815,0.991408,0.94063,0.980649,0.992342,1.590457,1.211171,1.452177,10.686757,
1.58882,1.20224,1.44112,10.529,0.991408,0.94063,0.980649,0.992342,1.586169,1.211171,1.4567,10.740517,
