topology: 4 5 4
in: 1.4682 1.618858 2.354084 14.994869 
out: 1.4577 1.60252 2.329789 14.961227 
in: 1.4686 1.602226 2.332823 14.868462 
out: 1.4503 1.598881 2.325615 14.938218 
in: 1.467 1.599085 2.325528 14.854889 
out: 1.4548 1.606536 2.341292 14.865429 
in: 1.4555 1.604506 2.33429 15.036896 
out: 1.45595 1.604058 2.334663 14.793569 
in: 1.4595 1.608554 2.341608 14.94944 
out: 1.45935 1.596787 2.32457 14.737707 
in: 1.4627 1.606141 2.334178 14.967319 
out: 1.4592 1.585561 2.303146 14.613201 
in: 1.4577 1.60252 2.329789 14.961227 
out: 1.4598 1.584537 2.302107 14.5866 
in: 1.4503 1.598881 2.325615 14.938218 
out: 1.45965 1.586912 2.302543 14.567936 
in: 1.4548 1.606536 2.341292 14.865429 
out: 1.4546 1.576636 2.290337 14.400323 
in: 1.45595 1.604058 2.334663 14.793569 
out: 1.45695 1.579027 2.296232 14.405778 
in: 1.45935 1.596787 2.32457 14.737707 
out: 1.4568 1.583125 2.305623 14.445805 
in: 1.4592 1.585561 2.303146 14.613201 
out: 1.4597 1.581931 2.30524 14.463692 
in: 1.4598 1.584537 2.302107 14.5866 
out: 1.4628 1.572783 2.297276 14.396729 
in: 1.45965 1.586912 2.302543 14.567936 
out: 1.4648 1.564074 2.295279 14.330029 
in: 1.4546 1.576636 2.290337 14.400323 
out: 1.4629 1.564623 2.289409 14.261147 
in: 1.45695 1.579027 2.296232 14.405778 
out: 1.4597 1.555946 2.284757 14.171697 
in: 1.4568 1.583125 2.305623 14.445805 
out: 1.4592 1.553203 2.283336 14.179381 
in: 1.4597 1.581931 2.30524 14.463692 
out: 1.4597 1.554159 2.28467 14.17642 
in: 1.4628 1.572783 2.297276 14.396729 
out: 1.4578 1.541719 2.273629 14.146098 
in: 1.4648 1.564074 2.295279 14.330029 
out: 1.4607 1.544934 2.270888 14.231335 
in: 1.4629 1.564623 2.289409 14.261147 
out: 1.4722 1.547188 2.277523 14.213049 
in: 1.4597 1.555946 2.284757 14.171697 
out: 1.4717 1.552462 2.28986 14.217624 
in: 1.4592 1.553203 2.283336 14.179381 
out: 1.4717 1.558509 2.302475 14.280641 
in: 1.4597 1.554159 2.28467 14.17642 
out: 1.4771 1.56132 2.302401 14.290797 
in: 1.4578 1.541719 2.273629 14.146098 
out: 1.4793 1.563151 2.305679 14.259184 
in: 1.4607 1.544934 2.270888 14.231335 
out: 1.4915 1.567055 2.312146 14.161339 
in: 1.4722 1.547188 2.277523 14.213049 
out: 1.492 1.566208 2.310632 14.210416 
in: 1.4717 1.552462 2.28986 14.217624 
out: 1.4983 1.558224 2.291787 14.150575 
in: 1.4717 1.558509 2.302475 14.280641 
out: 1.4956 1.552803 2.28311 14.063944 
in: 1.4771 1.56132 2.302401 14.290797 
out: 1.5013 1.543288 2.263441 13.936749 
in: 1.4793 1.563151 2.305679 14.259184 
out: 1.5087 1.547254 2.269666 13.99572 
in: 1.4915 1.567055 2.312146 14.161339 
out: 1.5245 1.54059 2.260334 13.971618 
in: 1.492 1.566208 2.310632 14.210416 
out: 1.5287 1.551575 2.278975 14.098577 
in: 1.4983 1.558224 2.291787 14.150575 
out: 1.5326 1.546093 2.274247 14.046307 
in: 1.4956 1.552803 2.28311 14.063944 
out: 1.5332 1.544493 2.269321 14.026356 
in: 1.5013 1.543288 2.263441 13.936749 
out: 1.5357 1.5465 2.273429 14.059139 
in: 1.5087 1.547254 2.269666 13.99572 
out: 1.5272 1.556716 2.283279 14.118612 
in: 1.5245 1.54059 2.260334 13.971618 
out: 1.5258 1.557811 2.281484 14.193643 
in: 1.5287 1.551575 2.278975 14.098577 
out: 1.54245 1.559644 2.283055 14.234035 
in: 1.5326 1.546093 2.274247 14.046307 
out: 1.546 1.557558 2.288996 14.301133 
in: 1.5332 1.544493 2.269321 14.026356 
out: 1.5492 1.559332 2.294573 14.400527 
in: 1.5357 1.5465 2.273429 14.059139 
out: 1.5519 1.565401 2.299942 14.551944 
in: 1.5272 1.556716 2.283279 14.118612 
out: 1.5536 1.570908 2.303796 14.570323 
in: 1.5258 1.557811 2.281484 14.193643 
out: 1.57 1.563529 2.298551 14.43574 
in: 1.54245 1.559644 2.283055 14.234035 
out: 1.57035 1.558467 2.286234 14.517319 
in: 1.546 1.557558 2.288996 14.301133 
out: 1.57325 1.556266 2.281562 14.483337 
in: 1.5492 1.559332 2.294573 14.400527 
out: 1.5729 1.555902 2.278695 14.50505 
in: 1.5519 1.565401 2.299942 14.551944 
out: 1.5778 1.559102 2.275671 14.617902 
in: 1.5536 1.570908 2.303796 14.570323 
out: 1.5669 1.565666 2.279605 14.844889 
in: 1.57 1.563529 2.298551 14.43574 
out: 1.5761 1.580253 2.297389 14.980819 
in: 1.57035 1.558467 2.286234 14.517319 
out: 1.5836 1.581318 2.288655 15.028901 
in: 1.57325 1.556266 2.281562 14.483337 
out: 1.56435 1.577605 2.282601 14.895389 
in: 1.5729 1.555902 2.278695 14.50505 
out: 1.5735 1.593998 2.324155 14.787644 
in: 1.5778 1.559102 2.275671 14.617902 
out: 1.5633 1.599573 2.330983 14.794048 
in: 1.5669 1.565666 2.279605 14.844889 
out: 1.5611 1.599694 2.322282 14.781938 
in: 1.5761 1.580253 2.297389 14.980819 
out: 1.569 1.586162 2.299344 14.980471 
in: 1.5836 1.581318 2.288655 15.028901 
out: 1.5622 1.590713 2.3069 15.067419 
in: 1.56435 1.577605 2.282601 14.895389 
out: 1.5387 1.59124 2.314712 14.973844 
in: 1.5735 1.593998 2.324155 14.787644 
out: 1.5384 1.593352 2.322822 14.869383 
in: 1.5633 1.599573 2.330983 14.794048 
out: 1.5311 1.580034 2.304369 14.722333 
in: 1.5611 1.599694 2.322282 14.781938 
out: 1.5247 1.584497 2.317167 14.710656 
in: 1.569 1.586162 2.299344 14.980471 
out: 1.53115 1.569105 2.290405 14.57903 
in: 1.5622 1.590713 2.3069 15.067419 
out: 1.5379 1.564874 2.287691 14.503359 
in: 1.5387 1.59124 2.314712 14.973844 
out: 1.5355 1.562113 2.284397 14.479329 
in: 1.5384 1.593352 2.322822 14.869383 
out: 1.535 1.568758 2.293884 14.466408 
in: 1.5311 1.580034 2.304369 14.722333 
out: 1.5397 1.563296 2.28669 14.468297 
in: 1.5247 1.584497 2.317167 14.710656 
out: 1.5271 1.563941 2.293075 14.424987 
in: 1.53115 1.569105 2.290405 14.57903 
out: 1.5295 1.563691 2.295232 14.42514 
in: 1.5379 1.564874 2.287691 14.503359 
out: 1.5307 1.56159 2.292874 14.343193 
in: 1.5355 1.562113 2.284397 14.479329 
out: 1.5201 1.563136 2.292989 14.281738 
in: 1.535 1.568758 2.293884 14.466408 
out: 1.5222 1.569702 2.309412 14.422709 
in: 1.5397 1.563296 2.28669 14.468297 
out: 1.5217 1.565003 2.302479 14.395491 
in: 1.5271 1.563941 2.293075 14.424987 
out: 1.5336 1.567147 2.304387 14.292416 
in: 1.5295 1.563691 2.295232 14.42514 
out: 1.53345 1.559487 2.285831 14.22342 
in: 1.5307 1.56159 2.292874 14.343193 
out: 1.5489 1.566663 2.302629 14.31905 
in: 1.5201 1.563136 2.292989 14.281738 
out: 1.54945 1.572567 2.313901 14.406009 
in: 1.5222 1.569702 2.309412 14.422709 
out: 1.5487 1.577771 2.321929 14.545928 
in: 1.5217 1.565003 2.302479 14.395491 
out: 1.5625 1.573563 2.316236 14.565371 
in: 1.5336 1.567147 2.304387 14.292416 
out: 1.5656 1.56728 2.299063 14.621875 
in: 1.53345 1.559487 2.285831 14.22342 
out: 1.5664 1.578147 2.310512 14.639299 
in: 1.5489 1.566663 2.302629 14.31905 
out: 1.5578 1.580386 2.307934 14.638479 
in: 1.54945 1.572567 2.313901 14.406009 
out: 1.5524 1.587729 2.315203 14.604425 
in: 1.5487 1.577771 2.321929 14.545928 
out: 1.5506 1.595314 2.329531 14.650823 
in: 1.5625 1.573563 2.316236 14.565371 
out: 1.5601 1.592319 2.334118 14.595178 
in: 1.5656 1.56728 2.299063 14.621875 
out: 1.5515 1.589344 2.333754 14.649496 
in: 1.5664 1.578147 2.310512 14.639299 
out: 1.5396 1.595783 2.3423 14.58798 
in: 1.5578 1.580386 2.307934 14.638479 
out: 1.542 1.590496 2.33896 14.471778 
in: 1.5524 1.587729 2.315203 14.604425 
out: 1.5493 1.582106 2.324873 14.457946 
in: 1.5506 1.595314 2.329531 14.650823 
out: 1.5583 1.586423 2.328211 14.440715 
in: 1.5601 1.592319 2.334118 14.595178 
out: 1.5539 1.578585 2.309245 14.378124 
in: 1.5515 1.589344 2.333754 14.649496 
out: 1.5493 1.584965 2.319662 14.319343 
in: 1.5396 1.595783 2.3423 14.58798 
out: 1.5534 1.586178 2.322246 14.381067 
in: 1.542 1.590496 2.33896 14.471778 
out: 1.5573 1.5894 2.327459 14.46759 
in: 1.5493 1.582106 2.324873 14.457946 
out: 1.5588 1.594696 2.334393 14.608253 
in: 1.5583 1.586423 2.328211 14.440715 
out: 1.56015 1.595496 2.339525 14.619986 
in: 1.5539 1.578585 2.309245 14.378124 
out: 1.5714 1.589799 2.329304 14.504559 
in: 1.5493 1.584965 2.319662 14.319343 
out: 1.5618 1.589602 2.317187 14.575207 
in: 1.5534 1.586178 2.322246 14.381067 
out: 1.569 1.590346 2.327238 14.388549 
in: 1.5573 1.5894 2.327459 14.46759 
out: 1.5695 1.590552 2.318903 14.434484 
in: 1.5588 1.594696 2.334393 14.608253 
out: 1.5651 1.589045 2.318858 14.44254 
in: 1.56015 1.595496 2.339525 14.619986 
out: 1.5656 1.5981 2.333564 14.508164 
in: 1.5714 1.589799 2.329304 14.504559 
out: 1.5545 1.592757 2.330083 14.496988 
in: 1.5618 1.589602 2.317187 14.575207 
out: 1.5656 1.588088 2.329263 14.567532 
in: 1.569 1.590346 2.327238 14.388549 
out: 1.5646 1.580616 2.313957 14.512171 
in: 1.5695 1.590552 2.318903 14.434484 
out: 1.5625 1.587379 2.323196 14.516201 
in: 1.5651 1.589045 2.318858 14.44254 
out: 1.5577 1.582519 2.313906 14.422032 
in: 1.5656 1.5981 2.333564 14.508164 
out: 1.551 1.578217 2.307888 14.352025 
in: 1.5545 1.592757 2.330083 14.496988 
out: 1.554 1.581121 2.320917 14.338376 
in: 1.5656 1.588088 2.329263 14.567532 
out: 1.5503 1.584098 2.323385 14.390041 
in: 1.5646 1.580616 2.313957 14.512171 
out: 1.54285 1.596437 2.342968 14.565223 
in: 1.5625 1.587379 2.323196 14.516201 
out: 1.54635 1.585011 2.331401 14.395251 
in: 1.5577 1.582519 2.313906 14.422032 
out: 1.5478 1.586082 2.333442 14.450177 
in: 1.551 1.578217 2.307888 14.352025 
out: 1.55445 1.586593 2.329749 14.484931 
in: 1.554 1.581121 2.320917 14.338376 
out: 1.55185 1.589742 2.333696 14.54581 
in: 1.5503 1.584098 2.323385 14.390041 
out: 1.5603 1.588871 2.332431 14.498624 
in: 1.54285 1.596437 2.342968 14.565223 
out: 1.5563 1.584544 2.321726 14.415035 
in: 1.54635 1.585011 2.331401 14.395251 
out: 1.5581 1.58394 2.321844 14.3966 
in: 1.5478 1.586082 2.333442 14.450177 
out: 1.5568 1.582712 2.31783 14.349011 
in: 1.55445 1.586593 2.329749 14.484931 
out: 1.55985 1.561562 2.284293 14.2469 
in: 1.55185 1.589742 2.333696 14.54581 
out: 1.5637 1.561645 2.2844 14.267324 
in: 1.5603 1.588871 2.332431 14.498624 
out: 1.5802 1.559956 2.28222 14.238584 
in: 1.5563 1.584544 2.321726 14.415035 
out: 1.5909 1.566028 2.292238 14.299388 
in: 1.5581 1.58394 2.321844 14.3966 
out: 1.5865 1.570174 2.295589 14.284738 
in: 1.5568 1.582712 2.31783 14.349011 
out: 1.5887 1.569937 2.297252 14.25264 
in: 1.55985 1.561562 2.284293 14.2469 
out: 1.5865 1.571337 2.297737 14.242746 
in: 1.5637 1.561645 2.2844 14.267324 
out: 1.58055 1.573128 2.306771 14.264269 
in: 1.5802 1.559956 2.28222 14.238584 
out: 1.5795 1.571748 2.305469 14.28833 
in: 1.5909 1.566028 2.292238 14.299388 
out: 1.58035 1.565644 2.293118 14.226604 
in: 1.5865 1.570174 2.295589 14.284738 
out: 1.579 1.568741 2.30257 14.227146 
in: 1.5887 1.569937 2.297252 14.25264 
out: 1.5739 1.574905 2.311656 14.299898 
in: 1.5865 1.571337 2.297737 14.242746 
out: 1.5823 1.570523 2.307337 14.247729 
in: 1.58055 1.573128 2.306771 14.264269 
out: 1.57785 1.57741 2.318702 14.147662 
in: 1.5795 1.571748 2.305469 14.28833 
out: 1.5649 1.584744 2.331115 14.241674 
in: 1.58035 1.565644 2.293118 14.226604 
out: 1.5515 1.577202 2.323798 14.228071 
in: 1.579 1.568741 2.30257 14.227146 
out: 1.547 1.562752 2.303667 14.173884 
in: 1.5739 1.574905 2.311656 14.299898 
out: 1.552 1.562153 2.304566 14.180577 
in: 1.5823 1.570523 2.307337 14.247729 
out: 1.5572 1.560662 2.303246 14.180624 
in: 1.57785 1.57741 2.318702 14.147662 
out: 1.555 1.566206 2.314155 14.122871 
in: 1.5649 1.584744 2.331115 14.241674 
out: 1.5683 1.56612 2.308709 14.11007 
in: 1.5515 1.577202 2.323798 14.228071 
out: 1.56985 1.575547 2.318026 14.243772 
in: 1.547 1.562752 2.303667 14.173884 
out: 1.5715 1.567264 2.308465 14.226297 
in: 1.552 1.562153 2.304566 14.180577 
out: 1.5717 1.568911 2.307355 14.187503 
in: 1.5572 1.560662 2.303246 14.180624 
out: 1.5771 1.558221 2.295468 14.155202 
in: 1.555 1.566206 2.314155 14.122871 
out: 1.5819 1.564195 2.306114 14.216295 
in: 1.5683 1.56612 2.308709 14.11007 
out: 1.589 1.552862 2.294071 14.153417 
in: 1.56985 1.575547 2.318026 14.243772 
out: 1.5924 1.552819 2.293642 14.188976 
in: 1.5715 1.567264 2.308465 14.226297 
out: 1.5988 1.557207 2.297196 14.152614 
in: 1.5717 1.568911 2.307355 14.187503 
out: 1.6044 1.554346 2.280368 14.129395 
in: 1.5771 1.558221 2.295468 14.155202 
out: 1.6 1.56146 2.284185 14.242741 
in: 1.5819 1.564195 2.306114 14.216295 
out: 1.6045 1.542317 2.24208 14.07984 
in: 1.589 1.552862 2.294071 14.153417 
out: 1.6034 1.537835 2.234587 14.110616 
in: 1.5924 1.552819 2.293642 14.188976 
out: 1.5941 1.53384 2.233055 14.047388 
in: 1.5988 1.557207 2.297196 14.152614 
out: 1.6094 1.538632 2.235885 14.032543 
in: 1.6044 1.554346 2.280368 14.129395 
out: 1.6052 1.542236 2.244791 14.014978 
in: 1.6 1.56146 2.284185 14.242741 
out: 1.6037 1.538064 2.240859 13.973106 
in: 1.6045 1.542317 2.24208 14.07984 
out: 1.6128 1.539503 2.244378 13.946738 
in: 1.6034 1.537835 2.234587 14.110616 
out: 1.60485 1.536366 2.237679 13.972332 
in: 1.5941 1.53384 2.233055 14.047388 
out: 1.6072 1.53098 2.236198 13.962195 
in: 1.6094 1.538632 2.235885 14.032543 
out: 1.6003 1.521322 2.221151 13.942622 
in: 1.6052 1.542236 2.244791 14.014978 
out: 1.6063 1.517735 2.218336 13.913969 
in: 1.6037 1.538064 2.240859 13.973106 
out: 1.605 1.519607 2.223601 13.925658 
in: 1.6128 1.539503 2.244378 13.946738 
out: 1.61105 1.521039 2.223085 13.943758 
in: 1.60485 1.536366 2.237679 13.972332 
out: 1.60655 1.517496 2.214872 13.927851 
in: 1.6072 1.53098 2.236198 13.962195 
out: 1.6163 1.507012 2.201857 13.850872 
in: 1.6003 1.521322 2.221151 13.942622 
out: 1.61825 1.507461 2.203987 13.928143 
in: 1.6063 1.517735 2.218336 13.913969 
out: 1.636 1.508647 2.20794 13.972132 
in: 1.605 1.519607 2.223601 13.925658 
out: 1.64045 1.507973 2.215471 13.930704 
in: 1.61105 1.521039 2.223085 13.943758 
out: 1.6472 1.515777 2.227321 14.021908 
in: 1.60655 1.517496 2.214872 13.927851 
out: 1.64935 1.520539 2.234262 13.99939 
in: 1.6163 1.507012 2.201857 13.850872 
out: 1.6466 1.5293 2.24427 14.048502 
in: 1.61825 1.507461 2.203987 13.928143 
out: 1.637 1.530867 2.249173 14.1466 
in: 1.636 1.508647 2.20794 13.972132 
out: 1.64725 1.525843 2.240644 14.072472 
in: 1.64045 1.507973 2.215471 13.930704 
out: 1.64135 1.5152 2.222387 13.998495 
in: 1.6472 1.515777 2.227321 14.021908 
out: 1.63775 1.521812 2.232236 14.048646 
in: 1.64935 1.520539 2.234262 13.99939 
out: 1.63775 1.511049 2.21563 13.885008 
in: 1.6466 1.5293 2.24427 14.048502 
out: 1.63775 1.511049 2.21563 13.885008 
in: 1.637 1.530867 2.249173 14.1466 
out: 1.6321 1.511049 2.21563 13.885008 
in: 1.64725 1.525843 2.240644 14.072472 
out: 1.6248 1.509038 2.212638 13.82976 
in: 1.64135 1.5152 2.222387 13.998495 
out: 1.6205 1.516308 2.224839 13.897729 
in: 1.63775 1.521812 2.232236 14.048646 
out: 1.6162 1.507232 2.211901 13.808605 
in: 1.63775 1.511049 2.21563 13.885008 
out: 1.6223 1.506876 2.213386 13.766467 
in: 1.63775 1.511049 2.21563 13.885008 
out: 1.6223 1.497415 2.198784 13.646627 
in: 1.6321 1.511049 2.21563 13.885008 
out: 1.6223 1.497415 2.198784 13.646627 
in: 1.6248 1.509038 2.212638 13.82976 
out: 1.6066 1.497415 2.198784 13.646627 
in: 1.6205 1.516308 2.224839 13.897729 
out: 1.5988 1.497227 2.205219 13.628787 
in: 1.6162 1.507232 2.211901 13.808605 
out: 1.5907 1.491488 2.195552 13.594277 
in: 1.6223 1.506876 2.213386 13.766467 
out: 1.5971 1.487817 2.189042 13.575828 
in: 1.6223 1.497415 2.198784 13.646627 
out: 1.5933 1.485951 2.184034 13.539415 
in: 1.6223 1.497415 2.198784 13.646627 
out: 1.5933 1.473164 2.163064 13.445861 
in: 1.6066 1.497415 2.198784 13.646627 
out: 1.5933 1.473164 2.163064 13.445861 
in: 1.5988 1.497227 2.205219 13.628787 
out: 1.5771 1.473164 2.163064 13.445861 
in: 1.5907 1.491488 2.195552 13.594277 
out: 1.588 1.468914 2.158104 13.40251 
in: 1.5971 1.487817 2.189042 13.575828 
out: 1.5739 1.470643 2.152693 13.423047 
in: 1.5933 1.485951 2.184034 13.539415 
out: 1.5821 1.462596 2.137435 13.340375 
in: 1.5933 1.473164 2.163064 13.445861 
out: 1.5821 1.467013 2.14422 13.339633 
in: 1.5933 1.473164 2.163064 13.445861 
out: 1.5821 1.467013 2.14422 13.339633 
in: 1.5771 1.473164 2.163064 13.445861 
out: 1.5821 1.467013 2.14422 13.339633 
in: 1.588 1.468914 2.158104 13.40251 
out: 1.57425 1.467013 2.14422 13.339633 
in: 1.5739 1.470643 2.152693 13.423047 
out: 1.5786 1.457436 2.131062 13.35263 
in: 1.5821 1.462596 2.137435 13.340375 
out: 1.5817 1.44952 2.113588 13.356536 
in: 1.5821 1.467013 2.14422 13.339633 
out: 1.6013 1.452433 2.117896 13.335313 
in: 1.5821 1.467013 2.14422 13.339633 
out: 1.6013 1.460307 2.129729 13.417613 
in: 1.5821 1.467013 2.14422 13.339633 
out: 1.6013 1.460307 2.129729 13.417613 
in: 1.57425 1.467013 2.14422 13.339633 
out: 1.6013 1.460307 2.129729 13.417613 
in: 1.5786 1.457436 2.131062 13.35263 
out: 1.6034 1.460307 2.129729 13.417613 
in: 1.5817 1.44952 2.113588 13.356536 
out: 1.6016 1.455783 2.140298 13.43072 
in: 1.6013 1.452433 2.117896 13.335313 
out: 1.6066 1.448167 2.121319 13.399147 
in: 1.6013 1.460307 2.129729 13.417613 
out: 1.6066 1.455649 2.135573 13.547012 
in: 1.6013 1.460307 2.129729 13.417613 
out: 1.60035 1.455649 2.135573 13.547012 
in: 1.6013 1.460307 2.129729 13.417613 
out: 1.60035 1.48366 2.177836 13.703636 
in: 1.6034 1.460307 2.129729 13.417613 
out: 1.60035 1.48366 2.177836 13.703636 
in: 1.6016 1.455783 2.140298 13.43072 
out: 1.60035 1.48366 2.177836 13.703636 
in: 1.6066 1.448167 2.121319 13.399147 
out: 1.60035 1.48366 2.177836 13.703636 
in: 1.6066 1.455649 2.135573 13.547012 
out: 1.566 1.48366 2.177836 13.703636 
in: 1.60035 1.455649 2.135573 13.547012 
out: 1.5628 1.47139 2.165308 13.582076 
in: 1.60035 1.48366 2.177836 13.703636 
out: 1.5645 1.478105 2.17573 13.577609 
in: 1.60035 1.48366 2.177836 13.703636 
out: 1.5645 1.475456 2.173403 13.526666 
in: 1.60035 1.48366 2.177836 13.703636 
out: 1.5645 1.475456 2.173403 13.526666 
in: 1.60035 1.48366 2.177836 13.703636 
out: 1.5645 1.475456 2.173403 13.526666 
in: 1.566 1.48366 2.177836 13.703636 
out: 1.5758 1.475456 2.173403 13.526666 
in: 1.5628 1.47139 2.165308 13.582076 
out: 1.5758 1.477959 2.178859 13.61113 
in: 1.5645 1.478105 2.17573 13.577609 
out: 1.5758 1.477959 2.178859 13.61113 
in: 1.5645 1.475456 2.173403 13.526666 
out: 1.5646 1.477959 2.178859 13.61113 
in: 1.5645 1.475456 2.173403 13.526666 
out: 1.5646 1.463269 2.163294 13.511103 
in: 1.5645 1.475456 2.173403 13.526666 
out: 1.5646 1.463269 2.163294 13.511103 
in: 1.5758 1.475456 2.173403 13.526666 
out: 1.5763 1.463269 2.163294 13.511103 
in: 1.5758 1.477959 2.178859 13.61113 
out: 1.5831 1.455965 2.150231 13.449937 
in: 1.5758 1.477959 2.178859 13.61113 
out: 1.5808 1.449062 2.137502 13.366908 
in: 1.5646 1.477959 2.178859 13.61113 
out: 1.5674 1.444576 2.135503 13.361712 
in: 1.5646 1.463269 2.163294 13.511103 
out: 1.572 1.455745 2.162542 13.460519 
in: 1.5646 1.463269 2.163294 13.511103 
out: 1.572 1.461646 2.168574 13.453018 
in: 1.5763 1.463269 2.163294 13.511103 
out: 1.572 1.461646 2.168574 13.453018 
in: 1.5831 1.455965 2.150231 13.449937 
out: 1.572 1.461646 2.168574 13.453018 
in: 1.5808 1.449062 2.137502 13.366908 
out: 1.5526 1.461646 2.168574 13.453018 
in: 1.5674 1.444576 2.135503 13.361712 
out: 1.5526 1.458114 2.166731 13.385741 
in: 1.572 1.455745 2.162542 13.460519 
out: 1.5631 1.458114 2.166731 13.385741 
in: 1.572 1.461646 2.168574 13.453018 
out: 1.5724 1.451009 2.156765 13.274001 
in: 1.572 1.461646 2.168574 13.453018 
out: 1.5724 1.457816 2.18202 13.338513 
in: 1.572 1.461646 2.168574 13.453018 
out: 1.5724 1.457816 2.18202 13.338513 
in: 1.5526 1.461646 2.168574 13.453018 
out: 1.57105 1.457816 2.18202 13.338513 
in: 1.5526 1.458114 2.166731 13.385741 
out: 1.5718 1.462735 2.190044 13.377962 
in: 1.5631 1.458114 2.166731 13.385741 
out: 1.5704 1.4578 2.182759 13.302774 
in: 1.5724 1.451009 2.156765 13.274001 
out: 1.5704 1.454209 2.186311 13.314009 
in: 1.5724 1.457816 2.18202 13.338513 
out: 1.5704 1.454209 2.186311 13.314009 
in: 1.5724 1.457816 2.18202 13.338513 
out: 1.5704 1.454209 2.186311 13.314009 
in: 1.57105 1.457816 2.18202 13.338513 
out: 1.5704 1.454209 2.186311 13.314009 
in: 1.5718 1.462735 2.190044 13.377962 
out: 1.5704 1.454209 2.186311 13.314009 
in: 1.5704 1.4578 2.182759 13.302774 
out: 1.5627 1.454209 2.186311 13.314009 
in: 1.5704 1.454209 2.186311 13.314009 
out: 1.5764 1.437296 2.16809 13.136837 
in: 1.5704 1.454209 2.186311 13.314009 
out: 1.5764 1.438321 2.165501 13.122741 
in: 1.5704 1.454209 2.186311 13.314009 
out: 1.5764 1.438321 2.165501 13.122741 
in: 1.5704 1.454209 2.186311 13.314009 
out: 1.5764 1.438321 2.165501 13.122741 
in: 1.5704 1.454209 2.186311 13.314009 
out: 1.5764 1.438321 2.165501 13.122741 
in: 1.5627 1.454209 2.186311 13.314009 
out: 1.59375 1.438321 2.165501 13.122741 
in: 1.5764 1.437296 2.16809 13.136837 
out: 1.59375 1.442765 2.166384 13.15545 
in: 1.5764 1.438321 2.165501 13.122741 
out: 1.595 1.442765 2.166384 13.15545 
in: 1.5764 1.438321 2.165501 13.122741 
out: 1.5999 1.43532 2.168881 13.098456 
in: 1.5764 1.438321 2.165501 13.122741 
out: 1.5999 1.431678 2.169305 13.059825 
in: 1.5764 1.438321 2.165501 13.122741 
out: 1.5999 1.431678 2.169305 13.059825 
in: 1.59375 1.438321 2.165501 13.122741 
out: 1.5999 1.431678 2.169305 13.059825 
in: 1.59375 1.442765 2.166384 13.15545 
out: 1.5999 1.431678 2.169305 13.059825 
in: 1.595 1.442765 2.166384 13.15545 
out: 1.6064 1.431678 2.169305 13.059825 
in: 1.5999 1.43532 2.168881 13.098456 
out: 1.6156 1.423609 2.158841 12.939551 
in: 1.5999 1.431678 2.169305 13.059825 
out: 1.5962 1.412917 2.1397 12.84612 
in: 1.5999 1.431678 2.169305 13.059825 
out: 1.602 1.410444 2.119434 12.838077 
in: 1.5999 1.431678 2.169305 13.059825 
out: 1.602 1.393771 2.104227 12.742148 
in: 1.5999 1.431678 2.169305 13.059825 
out: 1.602 1.393771 2.104227 12.742148 
in: 1.6064 1.431678 2.169305 13.059825 
out: 1.60845 1.393771 2.104227 12.742148 
in: 1.6156 1.423609 2.158841 12.939551 
out: 1.61035 1.39314 2.103692 12.787337 
in: 1.5962 1.412917 2.1397 12.84612 
out: 1.609 1.393639 2.11133 12.800672 
in: 1.602 1.410444 2.119434 12.838077 
out: 1.6163 1.396459 2.113261 12.814881 
in: 1.602 1.393771 2.104227 12.742148 
out: 1.6212 1.408847 2.132708 12.927168 
in: 1.602 1.393771 2.104227 12.742148 
out: 1.6212 1.424292 2.148495 13.044825 
in: 1.60845 1.393771 2.104227 12.742148 
out: 1.6212 1.424292 2.148495 13.044825 
in: 1.61035 1.39314 2.103692 12.787337 
out: 1.62855 1.424292 2.148495 13.044825 
in: 1.609 1.393639 2.11133 12.800672 
out: 1.6324 1.394545 2.122082 12.88183 
in: 1.6163 1.396459 2.113261 12.814881 
out: 1.6408 1.400781 2.117712 12.831479 
in: 1.6212 1.408847 2.132708 12.927168 
out: 1.6348 1.400598 2.118437 12.869615 
in: 1.6212 1.424292 2.148495 13.044825 
out: 1.6323 1.403985 2.122624 12.863751 
in: 1.6212 1.424292 2.148495 13.044825 
out: 1.6367 1.398175 2.119868 12.811106 
in: 1.62855 1.424292 2.148495 13.044825 
out: 1.6367 1.38375 2.108888 12.716832 
in: 1.6324 1.394545 2.122082 12.88183 
out: 1.6407 1.38375 2.108888 12.716832 
in: 1.6408 1.400781 2.117712 12.831479 
out: 1.6415 1.388013 2.11716 12.761694 
in: 1.6348 1.400598 2.118437 12.869615 
out: 1.6415 1.38156 2.109163 12.716207 
in: 1.6323 1.403985 2.122624 12.863751 
out: 1.6373 1.38156 2.109163 12.716207 
in: 1.6367 1.398175 2.119868 12.811106 
out: 1.6525 1.393625 2.125052 12.745235 
in: 1.6367 1.38375 2.108888 12.716832 
out: 1.6525 1.390232 2.124289 12.730694 
in: 1.6407 1.38375 2.108888 12.716832 
out: 1.6355 1.390232 2.124289 12.730694 
in: 1.6415 1.388013 2.11716 12.761694 
out: 1.6265 1.389255 2.122879 12.67578 
in: 1.6415 1.38156 2.109163 12.716207 
out: 1.6373 1.387503 2.122095 12.663929 
in: 1.6373 1.38156 2.109163 12.716207 
out: 1.62875 1.39173 2.127017 12.699555 
in: 1.6525 1.393625 2.125052 12.745235 
out: 1.63045 1.388711 2.135861 12.669069 
in: 1.6525 1.390232 2.124289 12.730694 
